"vax.window.days","first.dose.rel.effic","reff0","POP.S1","POP.S2","POP.S3","POP.E1","POP.E2","POP.E3","POP.A1","POP.A2","POP.A3","POP.I1","POP.I2","POP.I3","POP.H1","POP.H2","POP.H3","POP.R1","POP.R2","POP.R3","POP.D1","POP.D2","POP.D3","POP.Sv1","POP.Sv2","POP.Sv3","POP.Ev1","POP.Ev2","POP.Ev3","POP.Av1","POP.Av2","POP.Av3","POP.Iv1","POP.Iv2","POP.Iv3","POP.Hv1","POP.Hv2","POP.Hv3","POP.Rv1","POP.Rv2","POP.Rv3","POP.Dv1","POP.Dv2","POP.Dv3","POP.Sw1","POP.Sw2","POP.Sw3","POP.Ew1","POP.Ew2","POP.Ew3","POP.Aw1","POP.Aw2","POP.Aw3","POP.Iw1","POP.Iw2","POP.Iw3","POP.Hw1","POP.Hw2","POP.Hw3","POP.Rw1","POP.Rw2","POP.Rw3","POP.Dw1","POP.Dw2","POP.Dw3","VAX"
21,0.2,1,6550008.90961425,8618305.85490231,0.000000010034633086521,767.036891858922,1196.12748493486,0.0000000000017892762646367,976.721384556433,1024.545498312,0.000000516078550755871,481.071726721825,1303.96699785164,0.00000114869096781141,1.34173998852221,30.1025695779129,0.0000000369296232637222,5612924.00702158,7031935.7292526,99.9878171393008,99.9116210729325,9722.34497808115,15746.7183159344,0,1176827.42418161,438470.358950846,0,148.114001840324,25.1096785189364,0,137.345097072567,16.7857377064594,0,139.382753986355,26.9961895931965,0,3.01865048591105,3.6525890565517,0,1001412.20552161,283467.413339513,0,49.4543416282465,4142.65079533331,0,5002047.35689671,4804948.39187784,0,654.213014261157,275.162749219071,0,831.554123842699,334.775081649045,0,324.761902349933,177.1902179518,0,3.2819402041169,10.4334876751077,0,4004993.2702778,1725716.49670617,0,3.94561267423412,517.876464159057,115712.849884587
21,0.3,1,6549885.74821605,8618641.58588785,0.0000000100264243244061,768.166686317637,1198.05553802592,0.00000000000178878308030481,978.049736044429,1026.05883115918,0.000000515803405515104,481.725989395017,1305.89305783895,0.00000114807854775946,1.34357685553791,30.1473514800292,0.0000000369085167745863,5613044.04874159,7032583.1163953,99.9579744514554,99.9170538274434,9722.89359724151,15747.035425015,0,1175091.18478665,439476.666415372,0,148.13213384239,25.2068815599873,0,145.306588306201,18.575735992511,0,131.792547263071,25.7391616307323,0,2.74033829424237,3.3275116570125,0,1000091.84018062,284323.688408394,0,43.666139484666,3658.41387345677,0,5003097.21018294,4803875.57566168,0,655.384293292023,275.533906389527,0,832.944314581395,335.188435360582,0,325.304838733727,177.408998375592,0,3.28745278157224,10.446466061279,0,4006013.50561153,1725409.35274674,0,3.94993281595776,517.882396006217,116007.951240847
21,0.4,1,6549763.63287968,8619113.08573635,0.0000000100244072114579,769.281817652468,1199.98939092938,0.00000000000179269159838261,979.360596168345,1027.59525223049,0.000000516711620505839,482.371636918737,1307.84850283881,0.00000115010005854524,1.34538956236972,30.1927952811128,0.0000000369775653259597,5613163.0852389,7033324.43985657,99.9984715659724,99.9224410551724,9723.55456517047,15750.820843295,0,1175427.77233702,438050.070989998,0,148.404368647454,25.1640173415446,0,153.491857586997,20.2658712023149,0,124.376816568195,24.3365203887282,0,2.46544975468675,2.98328813490183,0,1000402.17155265,284303.799516613,0,37.8630100716055,3169.55785621674,0,5001941.62103594,4805236.08721892,0,656.255455661228,276.039321156982,0,833.95659665257,335.765510370157,0,325.700183596705,177.714433434311,0,3.29147842176056,10.4645459765302,0,4005305.97446568,1725978.87994625,0,3.94929226096927,518.051647447026,117159.956702413
21,0.5,1,6549640.29461465,8617982.27962885,0.0000000100159321691895,770.412700422463,1201.72868654275,0.00000000000179214418462992,980.690124697004,1028.96814167085,0.000000516453856925043,483.026479328375,1309.59581667199,0.00000114952632670413,1.34722806669799,30.2334084596239,0.0000000369578770405658,5613283.30097107,7032778.5539609,99.9902276113192,99.9278816807975,9724.09071409605,15749.7079615947,0,1176612.29546903,438679.696185588,0,148.802344011798,25.2397377780783,0,161.847004415197,22.0533438979089,0,117.039076019357,23.0470709538862,0,2.19157822549614,2.6527487264815,0,1001448.96699541,285024.835973518,0,32.0831011221684,2685.53712871304,0,5001536.75986546,4804539.84350124,0,657.238811339945,276.432501546305,0,835.115849755952,336.205580241968,0,326.152927720466,177.947354224342,0,3.29607827722361,10.4783571710606,0,4005152.80748616,1725808.2450045,0,3.95305586365077,518.087321066094,116908.767271857
21,0.6,1,6549516.37985156,8616893.260059,0.0000000100316645305086,771.549532928937,1203.50453835015,0.00000000000179164497890129,982.026584368053,1030.40257984937,0.000000515825060300032,483.684735584265,1311.42146526284,0.00000114812674711942,1.3490761601932,30.2758232323296,0.0000000369096309445598,5613404.07687153,7032272.2754829,99.9846550914334,99.9333476615528,9724.59548291556,15747.7698330071,0,1177048.32115247,439547.24969648,0,149.057816760643,25.3294929331321,0,169.990612347259,23.8639967393795,0,109.499686634204,21.7618059024155,0,1.9134359143261,2.32152885861863,0,1001900.85353688,285843.302957285,0,26.2989281678322,2200.97788924969,0,5001836.93528645,4803605.38543315,0,658.344645203049,276.814128055078,0,836.49363485569,336.631380624516,0,326.691019105249,178.172722439372,0,3.3015329005925,10.4917241518179,0,4005556.60515347,1725541.78420044,0,3.95812712100216,518.15855392916,115809.904798382
21,0.7,1,6549394.08950712,8618432.82019723,0.0000000100235405422219,772.670864260753,1205.57077072306,0.00000000000179499163410513,983.344398055818,1032.00292970655,0.000000516650672665559,484.333807997642,1313.45827417198,0.00000114996440044915,1.35089852212394,30.3232197716597,0.0000000369725107634148,5613523.2717819,7033886.28704929,99.9830961567475,99.9387420829394,9725.24881288457,15749.7330117922,0,1175017.27075278,437824.248268977,0,149.05744261352,25.2693657081032,0,178.059878178258,25.5351084089345,0,101.891583108958,20.3465103511688,0,1.63375502064621,1.97624713129838,0,1000290.74463746,285723.798629692,0,20.4865601814142,1713.57488644801,0,5001980.39929516,4805262.21582638,0,659.373701043349,277.339431826772,0,837.64645568145,337.232274707674,0,327.141251115058,178.49076449028,0,3.30612505967081,10.5105473595474,0,4005897.31918283,1726211.38036174,0,3.95812577872739,518.365666925549,116156.930771567
21,0.8,1,6549271.43417124,8618298.61261892,0.0000000100119864079923,773.800202451973,1207.44137181352,0.000000000001796218331968,984.671508783587,1033.48221657276,0.000000516937074512642,484.987459550125,1315.34100291079,0.00000115060187552816,1.35273374525724,30.3669692726994,0.0000000369940541982461,5613642.8097722,7034143.66444708,99.9611352222538,99.9441520585701,9725.84299099763,15752.6110465747,0,1175292.06652258,438151.470422301,0,149.335378332931,25.3277172655655,0,186.362590718928,27.3254164143906,0,94.3886845120616,19.0270030131887,0,1.3554745198032,1.64032460198064,0,1000576.91597419,286341.612608188,0,14.6813817202888,1227.4245877532,0,5001490.62292868,4804868.71870174,0,660.342386820175,277.749510432998,0,838.783216600985,337.692723606594,0,327.585210958633,178.734471519947,0,3.31063670631911,10.52499405862,0,4005699.53805388,1726141.77832572,0,3.9599420796691,518.401009805514,117435.764106464
21,0.9,1,6549147.14228729,8617243.94130166,0.0000000100098344981622,774.941676653878,1209.21913889271,0.00000000000179445107262121,986.013211585966,1034.90448741296,0.000000516250283775098,485.648298243834,1317.15116579831,0.00000114907321227359,1.35458910390772,30.4090211362557,0.0000000369416178894858,5613763.95030254,7033667.1612523,99.9723448658197,99.9496345468514,9726.34443207846,15750.263343842,0,1175596.72655993,439079.04438572,0,149.594620529257,25.4213073323364,0,194.605548226068,29.1637190689752,0,86.8195273233457,17.7260703593803,0,1.07571945832902,1.30471203866769,0,1000921.54286803,287174.457983346,0,8.87781275202337,742.140403681743,0,5001886.7247295,4803874.04410237,0,661.455677237557,278.129325510544,0,840.148288853964,338.116084329394,0,328.118337364974,178.958548468493,0,3.31604052917398,10.5382855026296,0,4006181.89840304,1725862.26107107,0,3.96506826557456,518.458310791972,116299.416634451
21,0.1,1.1,5839091.22451444,7555260.0591933,0.0000000000942878466592268,844.201662324654,1284.77675352312,0.00000000000198550762969749,1103.45335200282,1130.68879433672,0.000000836126193947017,543.491949493924,1439.05846551946,0.00000186105507684976,1.51261670674184,33.1455831171661,0.000000059943198899121,6323543.08229744,8087479.25070392,99.9813716287746,132.033607603685,13117.40716079,19341.2715452125,0,1019487.29159254,378867.087632904,0,156.9755879462,26.6737287569281,0,140.879663072749,16.4267290897355,0,160.023040989381,30.9115357635768,0,3.58226204507657,4.34153830393454,0,1159632.65613052,340755.211030463,0,78.9319605631174,6560.23499626411,0,4409878.3188651,4581055.24593357,0,706.092106653879,322.524254650236,0,919.727695273239,402.770491002003,0,359.197925182027,213.178922199516,0,3.62322249905442,12.5260460600899,0,4599816.98145246,1945450.97863586,0,5.3318408976164,820.635605540391,116404.688995201
21,0.2,1.1,5838935.29737751,7556542.2587226,0.0000000000942141728892102,845.285897522582,1286.77765321772,0.000000000001993190679787,1104.75790018984,1132.30510394447,0.000000838323111693124,544.134488153204,1441.11558683842,0.00000186594499054276,1.51441756839374,33.1933019653364,0.000000060109832288948,6323695.96939397,8089352.08856364,99.9378272263276,132.040525043306,13118.3478884126,19350.5511216073,0,1018489.80908735,377982.446857316,0,157.049166506795,26.6484582312935,0,149.595748990131,18.2834569157491,0,151.815157026531,29.4049435269483,0,3.28113765584936,3.97010807187183,0,1158606.93926577,341085.73493988,0,70.5904606357891,5865.500924973,0,4409155.87872615,4581848.3932281,0,706.955324163689,323.028745234092,0,920.728753294337,403.358809409731,0,359.588886513314,213.49030817955,0,3.62720077810425,12.544449391234,0,4599406.72510241,1945895.97062847,0,5.32916162240076,820.735190760676,119466.403676371
21,0.3,1.1,5838775.72057738,7554169.87756119,0.0000000000942558296301368,846.401259017498,1288.23144048911,0.00000000000198406256642554,1106.10095015494,1133.46968349871,0.000000835736124601426,544.795990374821,1442.59777899836,0.00000186018685798387,1.51627146060942,33.2277219376161,0.0000000599131420136886,6323852.41734775,8087390.754678,99.9566495416805,132.047603642393,13118.8239547952,19339.7961311569,0,1019950.12135124,379207.14841975,0,157.520474748447,26.7729593672049,0,158.69450881287,20.2494914481318,0,143.935342484518,28.0583732205132,0,2.98670250790949,3.61968753800851,0,1160352.64069022,342309.887930393,0,62.4177283394349,5186.14009794619,0,4409619.60795879,4580530.38263794,0,708.050942134047,323.396735334327,0,922.071838649219,403.775894353736,0,360.11342597787,213.711063475221,0,3.63251508770663,12.5575294208026,0,4600069.88388388,1945453.68133695,0,5.3398181291546,820.865059516847,115755.847380672
21,0.4,1.1,5838618.20593118,7554954.8200991,0.0000000000942145327572647,847.501044711313,1290.17826595458,0.00000000000198479504164367,1107.42414251747,1135.04135559732,0.000000835952261709163,545.447711986214,1444.59808894205,0.00000186066793735266,1.51809806409406,33.2741373285311,0.0000000599294485739312,6324006.84848039,8088760.95230011,99.9900357813523,132.054590970412,13119.5869542553,19341.0057542725,0,1018018.70539566,378920.804558856,0,157.437230866762,26.7903727534732,0,167.277802527269,22.1441189765202,0,135.547780109917,26.5920373016557,0,2.6813558527954,3.25290614820196,0,1158392.86282208,342896.404369331,0,54.1289146343245,4496.57810483257,0,4410323.75774137,4580724.41810943,0,709.167362209486,323.865338523001,0,923.428463534577,404.31876520126,0,360.643253280642,213.998394907772,0,3.63788749188608,12.5745209293376,0,4601100.93014168,1945646.22890147,0,5.34264746888283,821.033708497505,115792.28417623
21,0.5,1.1,5838461.4509915,7554396.09564872,0.0000000000941114839048453,848.594795087948,1291.91796599799,0.00000000000198866631245911,1108.74006461097,1136.48455464601,0.000000837066456362917,546.095852718837,1446.43488773129,0.00000186314791900139,1.51991463289819,33.3167090639456,0.0000000600139437883445,6324160.53683681,8088682.77218945,99.9764564697415,132.061544686354,13120.4137696517,19345.3331699618,0,1019611.60055062,377993.682986029,0,157.886437010734,26.7621641030966,0,176.327680571655,23.9999060670542,0,127.510724621141,25.081345512707,0,2.38278011940635,2.88080685071563,0,1160157.28419522,343222.190586644,0,45.8342096452709,3804.96430939925,0,4408849.46450068,4581559.61258003,0,709.94211030117,324.376982258435,0,924.385169918328,404.915583008511,0,361.016893163205,214.314279461734,0,3.64167967432942,12.593189674664,0,4599853.94483109,1946098.06012232,0,5.34251186264264,821.255529331465,116596.061809619
21,0.6,1.1,5838303.58277114,7554498.30117634,0.0000000000939370049278584,849.699195508188,1293.75736297933,0.00000000000198750004308182,1110.06891989423,1137.96363302801,0.000000836754917912502,546.750363529992,1448.31735112656,0.00000186245449470846,1.52174903983534,33.3603962668149,0.0000000599898216327728,6324315.30845338,8089331.68550266,99.9923883077215,132.068547434476,13121.1197918382,19344.8525436649,0,1018472.71521207,378682.787696657,0,157.939029497273,26.848714372323,0,185.082566862843,25.9622966918601,0,119.221189882737,23.6752656128579,0,2.07900311184616,2.52032582820083,0,1159059.93849188,344200.273221252,0,37.5555921274758,3118.28595284847,0,4409442.73829169,4580778.06403012,0,711.042554691927,324.778431552162,0,925.716640001992,405.374477620391,0,361.536896305387,214.557163836208,0,3.64695250603242,12.6075698251461,0,4600744.93548294,1945898.16466747,0,5.34688233604839,821.255251574078,116845.767274326
21,0.7,1.1,5838146.15770435,7554295.15920753,0.0000000000938333455177508,850.801073741078,1295.55754716812,0.00000000000198813758259752,1111.39455786304,1139.4341353585,0.000000836979224762261,547.403289693737,1450.18889954718,0.00000186295375834181,1.52357902454871,33.4038055970056,0.0000000600063541166971,6324469.64426479,8089645.68719866,99.9736226048997,132.075530466133,13121.8748430301,19347.4224646181,0,1018469.64608034,378634.615877544,0,158.148689294906,26.8829785892768,0,193.967142992624,27.8822243385326,0,110.994231113955,22.2167048219411,0,1.77610285149504,2.15334401612621,0,1159159.27219848,344904.228057453,0,29.2630522471638,2428.73837798398,0,4409206.83400895,4580734.00469645,0,712.018541747617,325.23115691838,0,926.91467930491,405.897398285929,0,362.004788306581,214.833936008861,0,3.65169716228329,12.623941164039,0,4600772.853394,1945971.8862453,0,5.34975634371061,821.408971069246,117139.370934269
21,0.8,1.1,5837987.20421963,7553091.80897673,0.0000000000938766923007166,851.913950665592,1297.19718911994,0.00000000000198530322526315,1112.73329917578,1140.75141675681,0.000000836173121617451,548.062669743294,1451.86543950866,0.00000186115952876141,1.52542710951744,33.4427183227288,0.000000059944701437325,6324625.47785227,8088911.08709931,99.9800212752644,132.082581266396,13122.5131449493,19344.1697861403,0,1019353.81898324,379070.959953105,0,158.532610676273,26.9520590916687,0,203.144400725205,29.8450957691116,0,102.888313993028,20.7814848460546,0,1.47453098807775,1.78779711090991,0,1160227.33058974,345795.504849468,0,20.985815666439,1740.94821865388,0,4409079.51988694,4580204.60808075,0,713.010863184661,325.653923117642,0,928.106708228795,406.382455441046,0,362.470332965524,215.090667730383,0,3.65642034517089,12.639136074806,0,4600885.03941671,1945863.13337149,0,5.35514192005,821.563097145866,115852.768710761
21,0.9,1.1,5837830.04411677,7553955.3483288,0.0000000000938230988026609,853.014053936344,1299.15832185303,0.0000000000019867867520327,1114.05690872949,1142.33586275399,0.000000836647966430015,548.714596836911,1453.88200714144,0.0000018622164414087,1.52725428295476,33.4895054002691,0.0000000599806560113263,6324779.55351702,8090360.89458514,99.9820936930093,132.089552529087,13123.3041116619,19346.4357248815,0,1017547.45739417,378846.010109704,0,158.469071900071,26.9737117303941,0,211.782454702812,31.7614726831191,0,94.4826742108939,19.3050172430662,0,1.16825474855981,1.41792856625025,0,1158392.61911701,346409.635902062,0,12.6777162081371,1051.74692295907,0,4409581.00216976,4580337.44680978,0,714.094181106146,326.118524732973,0,929.417878507509,406.92030262388,0,362.982408056983,215.375340230742,0,3.66161394077258,12.6559713863608,0,4601710.41508595,1946026.54932665,0,5.35725664284627,821.664838403556,116547.351254973
21,0.1,1.2,5116947.08310151,6503100.13250637,0.00000000000268851484084771,518.332804603775,768.41688496392,0.00000000000282025308954911,710.53122553961,710.410568002843,0.0000012052671077699,349.96314093742,904.158904730891,0.00000268269130439106,0.970091597260844,20.7357115769223,0.000000086301396516594,7046567.40614784,9135069.85500395,99.9928251331309,164.713487955736,16556.4767780537,23813.0001830611,0,869395.538710237,311878.385407927,0,92.8641590134962,15.3166002853692,0,87.4949330253856,9.89247731030579,0,99.3841477790469,18.6154933521713,0,2.21631011743389,2.60406734268184,0,1306740.40762281,405628.165511187,0,82.7423074041295,8685.99751434277,0,3810014.94854992,4341786.32721783,0,423.187584564251,213.228645554279,0,575.983917120187,279.26462766396,0,224.949437785847,147.809568138288,0,2.26126796878685,8.65021783512739,0,5206216.94551069,2180275.63032855,0,4.88918384370392,1117.11931057775,116938.166420173
21,0.2,1.2,5116794.75973124,6502607.686326,0.00000000000268832941795224,518.934109684863,769.3459221523,0.00000000000282032521898841,711.284755366796,711.197399006232,0.00000120513153857699,350.334282494093,905.160326007932,0.00000268238955360687,0.971128568735246,20.7588748200508,0.000000086292864607872,7046717.99569385,9134971.73504016,99.9446581274333,164.720298862322,16557.1857094286,23812.2179680897,0,869806.047275144,312037.021093003,0,93.0266640010187,15.343853787042,0,93.0024282471365,11.04070971983,0,94.3822156946396,17.7565679895785,0,2.03207786148678,2.38778748405024,0,1307413.27919177,406611.980305806,0,74.0909979643647,7778.03854600565,0,3809676.33318037,4341524.9324729,0,423.694967635504,213.486603426194,0,576.621708888437,279.574217504288,0,225.198526163886,147.973428276901,0,2.26379061347085,8.65988223124794,0,5206066.06615412,2180302.50788735,0,4.89122414518659,1117.13401441054,117072.07658752
21,0.3,1.2,5116641.65272358,6500537.66424915,0.00000000000269920194225257,519.539535611414,770.101770416073,0.0000000000028161670030839,712.043765838804,711.8425733548,0.00000120399504435232,350.708123472844,905.981456997019,0.0000026798599374293,0.972173054005522,20.7778389655668,0.0000000862059586232979,7046869.35653376,9132679.22373506,99.9909417001966,164.727144663113,16557.7833268035,23808.8927606143,0,872578.974562219,312753.290561649,0,93.4578822083848,15.3987100075884,0,98.7836700277412,12.2146255773506,0,89.5964295405253,16.9249940955801,0,1.85213294670125,2.17466208117489,0,1311426.13633142,407930.277097754,0,65.4845426609465,6870.13338471842,0,3808550.64083476,4340705.44060235,0,424.117397616131,213.718820313203,0,577.15432596727,279.850057801881,0,225.406538764373,148.119425410886,0,2.26589215166371,8.66850143740917,0,5204771.8591693,2179997.6946313,0,4.89533983788438,1117.21021927358,116251.399319012
